59,DOUGHBOY,"('Doughboy (Earth-616)', 90)"
60,DOUGLOCK 2013,"('Douglas Rockwell (Earth-616)', 56)"
61,"DOVER, DONNA-LEE","('Jubilation Lee (Earth-616)', 86)"
62,DOVINIA,"('Dovina (Earth-616)', 77)"
63,DR. ANGST/FLOYD MANG,"('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
64,DR. BONG,"('Dr. Yao (Earth-616)', 86)"
65,DR. DECIBEL/ANTON DE,"('Valentina Allegra de Fontaine (Earth-616)', 86)"
66,DR. DOOM CLONE/VICTO,"('Bentley Wittman (Clone) (Earth-616)', 86)"
67,DR. DOOM DOPPELGANGE,"('Victor von Doom (Heroes Reborn) (Earth-616)', 86)"
68,DR. DOOM | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
69,DR. DOOM | TIMESLIDE,"('Victor von Doom (Heroes Reborn) (Earth-616)', 86)"
70,DR. DOOM/VICTOR VON ,"('Victor von Doom (Earth-616)', 86)"
71,DR. DRUID/ANTHONY LU,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
72,DR. FAUSTUS,"('Dr. Yao (Earth-616)', 86)"
73,DR. GOODWRENCH,"('Dr Thaxton (Earth-616)', 86)"
74,DR. HYDRO,"('Dr. Yao (Earth-616)', 86)"
75,DR. MIDAS/,"('Oubliette Midas (Earth-616)', 86)"
76,DR. MIME,"('Mime', 90)"
77,DR. NEMESIS/DR. STOC,"('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
78,DR. OCTOPUS II/CAROL,"('Carol Danvers (Retro, Skrull) (Earth-616)', 86)"
79,DR. OCTOPUS | MUTANT,"('Headhunter (Mutant) (Earth-616)', 86)"
80,DR. OCTOPUS/OTTO OCT,"('Otto von Schmittsder (Earth-616)', 86)"
81,DR. PHOBOS,"('Dr. Yao (Earth-616)', 86)"
82,DR. POWER/DR. MAXIMU,"('Burgundy (Power Man Ally) (Earth-616)', 86)"
83,DR. SPECTRUM II/DR. ,"('Shingen Harada II (Earth-616)', 86)"
84,DR. SPECTRUM III/REV,"('Warren Worthington III (Earth-616)', 86)"
85,DR. SPECTRUM/JOSEPH ,"('Hammerhead (Joseph) (Earth-616)', 86)"
86,DR. STRANGE DOPPELGA,"('Stephen Strange (Counter-Earth) (Earth-616)', 86)"
87,DR. STRANGE | MUTANT,"('Headhunter (Mutant) (Earth-616)', 86)"
88,DR. STRANGE/STEPHEN ,"('Stephen Strange (Earth-616)', 86)"
89,DR. STRANGER YET,"('Stranger (Cosmic Being) (Earth-616)', 86)"
90,DR. SUN,"('Lin Sun (Earth-616)', 86)"
91,DR. SYNNE,"('Dr. Yao (Earth-616)', 86)"
92,DR. VAULT,"('Dr. Yao (Earth-616)', 86)"
93,DR. VOLKH/VLADIMIR O,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
94,DR. ZEUS,"('Zeus Panhellenios (Earth-616)', 86)"
95,DRACCHISS,"('Isaac Christians (Earth-616)', 60)"
96,DRACULA | MUTANT X-V,"('Headhunter (Mutant) (Earth-616)', 86)"
97,DRACULA/VLAD TEPES,"('Vlad Dracula (Bloodstorm One) (Earth-616)', 86)"
98,"DRAGO, VALERIE","('Valerie Cooper (Earth-616)', 86)"
99,DRAGON MAN,"('Dragon Man (Earth-616)', 90)"
100,DRAGON OF THE MOON,"('Dragon of the Moon (Earth-616)', 90)"
101,DRAGONA,"('Dragona (Earth-616)', 90)"
102,"DRAGONBLOOD, ULYSSES","('Ulysses Dragonblood (Earth-616)', 86)"
103,DRAGONESS,"('Arthur Pendragon (Earth-616)', 70)"
104,DRAGONFIST,"('Daniel Rand (Dragonfist) (Earth-616)', 90)"
105,DRAGONFLY II/MEIKO Y,"('Seeker II (Inhuman) (Earth-616)', 86)"
106,DRAGONFLY/VERONICA D,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
107,DRAGONHEAD,"('Arthur Pendragon (Earth-616)', 72)"
108,"DRAGONMEGAS, JESSIE","('Nergal', 60)"
109,DRAGONUS,"('Dragonus (Earth-616)', 90)"
110,DRAGONWING/,"('Dragonwing (Earth-616)', 90)"
111,"DRAKE, CARLTON","('Robert Drake (Earth-616)', 86)"
112,"DRAKE, FRANKLIN","('Robert Drake (Earth-616)', 86)"
113,"DRAKE, MADELINE BEAT","(""Cappy (Marla Drake's Doorman) (Earth-616)"", 86)"
114,"DRAKE, MALCOLM","('Robert Drake (Earth-616)', 86)"
115,"DRAKE, WILLIAM ROBER","('Steven Rogers (William Burnside) (Earth-616)', 86)"
116,"DRAN, DAMON","('Damon Dran (Earth-616)', 86)"
117,DRAX DOPPELGANGER,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
118,DRAX | MUTANT X-VERS,"('Headhunter (Mutant) (Earth-616)', 86)"
119,DRAX/ARTHUR DOUGLAS,"('Arthur Parks (Heroes Reborn) (Earth-616)', 86)"
120,DREADFACE,"('Dreadface (Earth-616)', 90)"
121,DREADKNIGHT/BRAM VEL,"('Bram Velsing (Earth-616)', 54)"
122,DREADNAUGHT,"('Manslaughter (Earth-616)', 58)"
123,DREAM QUEEN,"('Leper Queen (Earth-616)', 86)"
124,DREAMGUARD/DEPUTY WI,"('Andrea Haggard (Earth-616)', 53)"
125,DREAMING CELESTIAL/T,"('T (Earth-616)', 86)"
126,"DREYFUSS, RACHEL","('Rachel Leighton (Earth-616)', 86)"
127,"DRISCOLL, MAYOR","('Kenneth Driscoll (Earth-616)', 86)"
128,DROMEDAN,"('Dromedan (Earth-616)', 90)"
129,DRUID/DREDMUND CROMW,"('Dredmund Cromwell (Earth-616)', 65)"
130,DRUIG,"('Druig (Earth-616)', 90)"
131,"DRUMM, COLLETTE","('Jericho Drumm (Earth-616)', 86)"
132,"DRUMM, JERICHO","('Jericho Drumm (Earth-616)', 86)"
133,DRY,"('Marcus Baldry (Earth-616)', 90)"
134,"DUBOIS, DR. CLAUDIA","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
135,"DUBOIS, HERVE","('Zelda DuBois (Earth-616)', 86)"
136,"DUBOIS, NOAH","('Zelda DuBois (Earth-616)', 86)"
137,DUCHARME,"('Ducharme (Earth-616)', 90)"
138,"DUCRESTE, ABRIAN","('Chester Harrigan (Earth-616)', 62)"
139,"DUFFY, SGT. MIKE","('Michael Duffy (Earth-616)', 86)"
140,"DUGAN, DUM DUM | MUT","('Timothy Dugan (Skrull) (Earth-616)', 86)"
141,"DUGAN, TIMOTHY ALOYI","('Timothy Dugan (Skrull) (Earth-616)', 86)"
142,DULB,"('Dulb (Earth-616)', 90)"
143,"DULTRY, MARGARET","('Margaret Carter (Earth-616)', 86)"
144,"DUNCAN, FRED","('Fred Davis Jr. (Earth-616)', 86)"
145,"DUNER, MAJOR","('Major Thorn (Earth-616)', 86)"
146,"DUNHAM, LAURA","('Laura Kinney (Earth-616)', 86)"
147,"DUNLEAVY, GEN. ARLEN","('Dunleavy (Earth-616)', 67)"
148,"DURAN, CONAL","(""Conal D'Hu-Tsien (Earth-616)"", 86)"
149,DUSK,"('Dusk (Demon) (Earth-616)', 90)"
150,DUSK III,"('Warren Worthington III (Earth-616)', 86)"
151,"DUVALL, SNAKY","('Sophia Sanduval (Earth-616)', 57)"
152,DWELLER IN DARKNESS,"('Dweller-in-Darkness (Earth-616)', 90)"
153,"DWORMAN, JIM","('Jim Lathrop (Earth-616)', 86)"
154,"DWYER, MARISSA","('Marissa Paulsen (Earth-616)', 86)"
155,DYNA-MITE/ROGER AUBR,"(""Carol (Roger's wife) (Earth-616)"", 86)"
156,"EARLE, CARYN","('Caryn Earle (Earth-616)', 86)"
157,EARTH-LORD/KYLE BROC,"('Warren Worthington III (Earth-616)', 86)"
158,EARTHQUAKE,"('Earthquake (Earth-616)', 90)"
159,EBONY,"('Ebony (Earth-616)', 90)"
160,ECCE [WATCHER],"('Ikor (Watcher) (Earth-616)', 86)"
161,ECHO/MAYA LOPEZ,"('Humberto Lopez (Earth-616)', 86)"
162,ECLECTA/,"('Eclecta (Earth-616)', 90)"
163,ECLIPTIC,"('Virgo (Ecliptic) (Earth-616)', 90)"
164,ECSTACY/MME. RENE DE,"('Valentina Allegra de Fontaine (Earth-616)', 86)"
165,EDDA,"('Nedda (Earth-616)', 90)"
166,"EDGERTON, GAYLE","('Gayle Watson (Earth-616)', 86)"
167,"EDGERTON, MR.","('Mr. Raven (Earth-616)', 86)"
168,EDITOR,"('Editor (Earth-616)', 90)"
169,"EDWARDS, MARTIN/DR. ","('Martin Simon Burns (Earth-616)', 86)"
170,EEL II/EDWARD LAVELL,"('Seeker II (Inhuman) (Earth-616)', 86)"
171,EEL III,"('Warren Worthington III (Earth-616)', 86)"
172,EEL/LEOPOLD STRYKE,"('Leopold Stryke (Earth-616)', 84)"
173,EELAK,"('Eelak (Earth-616)', 90)"
174,EENY,"('Henry McCoy (Earth-616)', 68)"
175,EFFIGY/LT. VELMAX/JA,"('Jeff Colt (Earth-616)', 55)"
176,EGGHEAD/PROF. ELIHAS,"('Egghead (Bunsen Burners) (Earth-616)', 86)"
177,EGMA,"('Egma (Earth-616)', 90)"
178,EGO,"('Ego (Earth-616)', 90)"
179,EGO-PRIME,"('Ego Prime (Earth-616)', 90)"
180,"EHMAN, HEIDI","('Heidi Franklin (Earth-616)', 86)"
181,EIGHTBALL,"('Nightfall (Earth-616)', 70)"
182,EILIF DRAGONSLAYER,"('Dragonfly (Euroforce) (Earth-616)', 57)"
183,"EISMAN, BETTY","('Betty Dean (Earth-616)', 86)"
184,EITRI,"('Eitri (Earth-616)', 90)"
185,EJULP,"('Ejulp (Earth-616)', 90)"
186,EKAK,"('Ekak (Earth-616)', 90)"
187,EL AGUILA,"('Abd-el-Hazred (Earth-616)', 86)"
188,EL CONQUISTADOR,"('Abd-el-Hazred (Earth-616)', 86)"
189,"EL GIBAR, ACHMED","('Abd-el-Hazred (Earth-616)', 86)"
190,EL JAGUAR,"('Abd-el-Hazred (Earth-616)', 86)"
191,EL TIGRE,"('Abd-el-Hazred (Earth-616)', 86)"
192,EL TORO NEGRO/SERGIO,"('Achmed El Gib\\u00e1r (Earth-616)', 86)"
193,EL TORO ROJO,"('Angela del Toro (Earth-616)', 86)"
194,EL UNO,"('El Uno (Earth-616)', 90)"
195,EL VAMPIRO,"('Abd-el-Hazred (Earth-616)', 86)"
196,ELAMRON,"('Ghilaron (Earth-616)', 66)"
197,ELATHAN,"('Elathan (Earth-616)', 90)"
198,ELEC'TRIX/,"(""Elec'trix (Earth-616)"", 90)"
199,ELECTRA,"('Elektra Natchios (Earth-616)', 77)"
200,ELECTRO/MAX DILLON,"('Max Eisenhardt (Joseph) (Earth-616)', 86)"
201,ELECTRON,"('Electron (Imperial Guard) (Earth-616)', 90)"
202,ELECTRYON,"('Electryon (Earth-616)', 90)"
203,ELEJEA,"('Elejea (Earth-616)', 90)"
204,ELEKTRA | MUTANT X-V,"('Headhunter (Mutant) (Earth-616)', 86)"
205,ELEKTRA/ELEKTRA NATC,"('Elektra Natchios (Earth-616)', 70)"
206,ELITE/,"('Elite (Vigilante Squad) (Earth-616)', 90)"
207,"ELLENTHORPE, MARIAH","('Mariah Ellenthorpe (Earth-616)', 86)"
208,"ELLINGTON, DR./TRAVI","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
209,"ELLIS, KEN","('Ken Mack (Earth-616)', 86)"
210,ELO,"('Melody Jacobs (Earth-616)', 90)"
211,ELSIE DEE,"('Elsie Dee (Earth-616)', 90)"
212,ELWOOD,"('Elwood (Pooka) (Earth-616)', 90)"
213,ELYSIA,"('Elysia (Earth-616)', 90)"
214,ELYSIUS,"('Elysius (Earth-616)', 90)"
215,EMBER,"('Louis Lembert (Earth-616)', 90)"
216,EMPATH/MANUEL ALFONS,"('Manuel Arguelles (Earth-616)', 62)"
217,EMPLATE/MARIUS ST. C,"('Claudette and Nicole St. Croix (Earth-616)', 86)"
218,EMPRESS R'KILL [SKRU,"('Yeti (Weapon P.R.I.M.E.) (Earth-616)', 86)"
219,EMPRESS S'BYLL [SKRU,"('Cecilia (S.W.O.R.D.) (Earth-616)', 86)"
220,ENCHANTER,"('Executioner (Enchantress Pawn) (Earth-616)', 80)"
221,ENCHANTRESS/AMORA/HE,"('Amora (Heroes Reborn) (Earth-616)', 86)"
222,"ENDO, DR. SUZI","('Dr Thaxton (Earth-616)', 86)"
223,ENFORCER/DELAZNY,"('Scourge (Delazny) (Earth-616)', 86)"
224,"ENGLEHART, STEVE","('Steve Jackson (Earth-616)', 86)"
225,ENRAGED,"('Steve (Teenage Hero) (Earth-616)', 66)"
226,ENRAKT,"('Enrakt (Earth-616)', 90)"
227,ENT,"('Quentin Beck (Earth-616)', 90)"
228,ENTITY,"('Onslaught (Psychic Entity) (Earth-616)', 90)"
229,ENTITY II,"('Onslaught (Psychic Entity) (Earth-616)', 86)"
230,EON,"('Teon Macik (Earth-616)', 90)"
231,EPHESUS,"('Ephesus (Earth-616)', 90)"
232,EPOCH,"('Epoch (Earth-616)', 90)"
233,"EPSTEIN, MORRIS","('Morris Bench (Earth-616)', 86)"
234,"EPSTEIN, MRS.","('Mrs. Jenks (Earth-616)', 86)"
235,"EPSTEIN, PROF. NORA","('Albert Einstein (Robot) (Earth-616)', 57)"
236,"EPURER, GISCARD","('Giscard Epurer (Earth-616)', 86)"
237,EQUILIBRIUS,"('Equilibrius (Earth-616)', 90)"
238,EQUINOX/TERRY SORENS,"('Preserver', 57)"
239,ERBIUM,"('Erbium (Element) (Earth-616)', 90)"
240,ERG,"('Erg (Earth-616)', 90)"
241,ERIC THE RED II,"('Red Hulk (Thaddeus Ross)', 86)"
242,ERIC THE RED [SHI'AR,"('Red Raven (Liberty Legion) (Earth-616)', 86)"
243,ERISHKIGEL,"('Erishkigal (Deviant) (Earth-616)', 81)"
244,ERISHKIGEL II/HOLLY ,"('Seeker II (Inhuman) (Earth-616)', 86)"
245,EROS,"('Eros (Earth-616)', 90)"
246,"ERWIN, CLYTEMNESTRA","('Clytemnestra Erwin (Earth-616)', 86)"
247,"ERWIN, MORLEY","('Clytemnestra Erwin (Earth-616)', 86)"
248,ESON II,"('John Jonah Jameson III (Earth-616)', 90)"
249,ESON [CELESTIAL],"('Red Celestial (Earth-616)', 86)"
250,ESSEX,"('Nathaniel Essex (Earth-616)', 90)"
251,"ESSEX, REBECCA","('Nathaniel Essex (Earth-616)', 86)"
252,"ESTAVES, DR. ROSA","('Apache Kid (Rosa) (Earth-616)', 86)"
253,"ESTAVES, MARIE","('Rogue (Anna Marie) (Earth-616)', 86)"
254,ETERNAL BRAIN/PROFES,"('Werner Schmidt (Brain Drain) (Earth-616)', 86)"
255,ETERNITY/ADAM QADMON,"('Eternity (Earth-616)', 59)"
256,ETUBAN,"(""M'Tuba (Earth-616)"", 62)"
257,"ETZION, GENERAL","('Lieutenant General Fredricks (Earth-616)', 86)"
258,EUROPIUM,"('Europium (Element) (Earth-616)', 90)"
259,"EVANS, DORIS","('Doris Evans (Earth-616)', 86)"
260,"EVE 3,031","('Electric Eve (Earth-616)', 86)"
261,EVER,"('Everett Thomas (Earth-616)', 90)"
262,"EVERETT, BILL","('Beta Ray Bill (Earth-616)', 86)"
263,EVERWRAITH/,"('Everwraith (Earth-616)', 90)"
264,EVERY-MAN,"('Spider-Man (Peter Parker)', 86)"
265,EVILHAWK/DARGIN BOKK,"('Dargin Bokk (Earth-616)', 67)"
266,EXALT,"('Exalt (Earth-616)', 90)"
267,EXALTED ONE,"('One Above All (Earth-616)', 86)"
268,EXECUTIONER,"('Executioner (Crazy Gang) (Earth-616)', 90)"
269,EXECUTIONER II/SKURG,"('Executioner (Crazy Gang) (Earth-616)', 86)"
270,EXECUTIONER III/BRUT,"('Warren Worthington III (Earth-616)', 86)"
271,EXECUTIONER IV,"('Executioner (Crazy Gang) (Earth-616)', 86)"
272,EXECUTIONER V,"('Executioner (Crazy Gang) (Earth-616)', 86)"
273,"EXETER, LT.","('Robert Baxter (Earth-616)', 63)"
274,EXILE,"('Exile (Alien) (Earth-616)', 90)"
275,EXITAR,"('Exitar (Earth-616)', 90)"
276,EXODUS/BENNET DUPARI,"('Bennet du Paris (Earth-616)', 59)"
277,EXPEDITER II/ZOE CUL,"('Seeker II (Inhuman) (Earth-616)', 86)"
278,EXPEDITER/JOHN WRAIT,"('John Jonah Jameson III (Earth-616)', 86)"
279,EZEKEEL,"('Ezekeel (Earth-616)', 90)"
280,FACADE,"('Arcade (Earth-616)', 75)"
281,FACE/COL. EISEN,"('Face (Inferno Baby) (Earth-616)', 86)"
282,FAGIN,"('Fagin (Earth-616)', 90)"
283,FAHE,"('Fahe (Earth-616)', 90)"
284,"FAIRMONT, AMANDA MAN","('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
285,"FAIRMONT, HANNAH","('Hannah Fairmont (Earth-616)', 86)"
286,FAITH,"('Faith Shabazz (Earth-616)', 90)"
287,FALCON/SAM WILSON,"('Sam Silvercloud (Earth-616)', 86)"
288,FALCONA [INHUMAN],"('Seeker (Inhuman) (Earth-616)', 86)"
289,"FALCONER, CALVIN","('Calvin Rankin (Earth-616)', 86)"
290,"FALK, DR. JENNIE","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
291,FALLEN | MUTANT X-VE,"('James Madrox (Fallen Angels) (Earth-616)', 86)"
292,"FALLON, HOWARD","('Howard Hanover (Earth-616)', 86)"
293,"FALLON, MEG","('Rigby Fallon (Earth-616)', 86)"
294,"FALLON, RIGBY","('Rigby Fallon (Earth-616)', 86)"
295,"FALSWORTH, KENNETH","('Jacqueline Falsworth (Earth-616)', 86)"
296,FALZON,"('Falzon (Earth-616)', 90)"
297,FAMINE | MUTANT X-VE,"('Headhunter (Mutant) (Earth-616)', 86)"
298,FAMINE/AUTUMN ROLFSO,"('Famine (11th Century) (Earth-616)', 86)"
299,FANCY DAN,"('Dan Kane (Earth-616)', 86)"
300,FANDRAL [ASGARDIAN],"('Lorelei (Asgardian) (Earth-616)', 86)"
301,FANDRAL | MUTANT X-V,"('Headhunter (Mutant) (Earth-616)', 86)"
302,FANG,"('Fin Fang Foom (Earth-616)', 90)"
303,FANG II,"('Fin Fang Foom (Earth-616)', 86)"
304,FANG III,"('Warren Worthington III (Earth-616)', 86)"
305,FANTASIA,"('Fantasia (Earth-616)', 90)"
306,FANTASMA,"('Fantasma (Dark Ocean Society) (Earth-616)', 90)"
307,FARAHD,"('Farahd (Earth-616)', 90)"
308,"FARGO, FLAGG","('Fargo Kid (Earth-616)', 86)"
309,FAROUK,"('Amahl Farouk (Earth-616)', 90)"
310,"FARREL, MIKE","('Mike Trapp (Earth-616)', 86)"
311,FATALE/PAMELA GREENW,"('Fatale (Earth-616)', 54)"
312,"FATE, IAN","('Ian Zola (Earth-616)', 86)"
313,FATH,"('Father (Earth-616)', 90)"
314,FATHER TIME,"('Father Time (Elders of the Universe) (Earth-616)', 90)"
315,"FAVERSHAM, DAPHNE","('Daphne von Wilkinson (Earth-616)', 86)"
316,FAWKES,"('Fawkes (Inner Guard) (Earth-616)', 90)"
317,"FAWN, FELICIA","('Felicia Hardy (Earth-616)', 86)"
318,FAYRELYTE STRONGHEAR,"('Fayrelyte Strongheart (Earth-616)', 90)"
319,FAZE,"('Faze (Cobalt) (Earth-616)', 90)"
320,FEAR EATER/KKALLAKKU,"('Kkallakku (Earth-616)', 68)"
321,"FEIFFER, DEPUTY BEAU","('Jennifer Hardesty (Earth-616)', 54)"
322,"FELDSTADT, DR. HANS","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
323,"FENSTER, RICHARD","('Richard Jones (Earth-616)', 86)"
324,"FENTON, BARNEY","('Barney Bushkin (Earth-616)', 86)"
325,FENWAY,"('Jennifer Walters (Earth-616)', 60)"
326,FER DE LANCE/TERESA,"('Valentina Allegra de Fontaine (Earth-616)', 86)"
327,FERA,"('Fera (Earth-616)', 90)"
328,FERAL/MARIA CALLASAN,"('Maria de Guadalupe Santiago (Earth-616)', 86)"
329,"FERGUSON, ISABEL","('Clarice Ferguson (Earth-616)', 86)"
330,FEROCIA/,"('Felicia Hardy (Earth-616)', 64)"
331,FERON,"('Feron (Excalibur) (Earth-616)', 90)"
332,"FERRARI, CONNIE","('Connie Ferrari (Earth-616)', 86)"
333,FERRIS,"('Ferris (Earth-616)', 90)"
334,FERRO2,"('Aldo Ferro (Earth-616)', 78)"
335,FEUER,"('Feuer (Earth-616)', 90)"
336,FEVER PITCH/,"('Fever Pitch (Earth-616)', 90)"
337,"FIDDLER, BARNEY","('Barney Bushkin (Earth-616)', 86)"
338,FIELDER,"('Robert Fielder (Earth-616)', 90)"
339,"FIELDING, CLARENCE","('Clarence Fielding (Earth-616)', 86)"
340,"FIELDS, MARJORIE","('Deborah Fields (Earth-616)', 86)"
341,"FIELDS, PROF. WILLIA","('William Robert Reilly (Earth-616)', 57)"
342,"FIELDS, TODD","('Todd Arliss (Earth-616)', 86)"
343,"FIELDS, TRACI","('Deborah Fields (Earth-616)', 86)"
344,FIELDSTONE/,"('Fieldstone (Earth-616)', 90)"
345,"FIELSTEIN, FIREWORKS","('Daniel Fielstein (Earth-616)', 61)"
346,FIFOLET,"('Marcus Fifolet (Earth-616)', 90)"
347,"FILLMORE, BETTY","('Betty Swanson (Earth-616)', 86)"
348,"FILLMORE, GARRET","('Millard Fillmore (Earth-616)', 86)"
349,"FILLMORE, SHERIFF DO","('Prairie City Sheriff (Masked Raider) (Earth-616)', 86)"
350,FIM,"('Kofi Annan (Earth-616)', 68)"
351,FIN FANG FOOM | MUTA,"('Fang (Imperial Guard) (Earth-616)', 86)"
352,FIN FANG FOOM/MIDGAR,"('Fang (Imperial Guard) (Earth-616)', 86)"
353,FIN/PETER NOBLE,"('Spider-Man (Peter Parker)', 86)"
354,FIRE EATER/TOMAS,"('Tomas Delgado (Earth-616)', 86)"
355,FIREARM/,"('Firearm (Earth-616)', 90)"
356,FIREBALLS/JACK FARLE,"('Peter Parker (Jack) (Earth-616)', 86)"
357,FIREBIRD/BONITA JUAR,"('Bonita Juarez (Earth-616)', 62)"
358,FIREBOLT,"('Fireflyte (Earth-616)', 68)"
359,FIREBRAND II/BROXTEL,"('Seeker II (Inhuman) (Earth-616)', 86)"
360,FIREBRAND III/RICHAR,"('Warren Worthington III (Earth-616)', 86)"
361,FIREBRAND/GARY GILBE,"('Firebrand VI (Earth-616)', 64)"
362,FIREBUG/,"('Firebug (Earth-616)', 90)"
363,FIREFALL II,"('Shingen Harada II (Earth-616)', 86)"
364,FIREFALL III/ARCHIE ,"('Warren Worthington III (Earth-616)', 86)"
365,FIREFALL IV/TARN,"('Sentinels Mk IV (Earth-616)', 86)"
366,FIREFALL/KARAS,"('Firefall (First Line) (Earth-616)', 86)"
367,FIREFIGHT/,"('Firefight (Death Squad) (Earth-616)', 90)"
368,FIREFIST II/,"('Shingen Harada II (Earth-616)', 86)"
369,FIREFIST/RUSTY COLLI,"('Firefist (Earth-616)', 62)"
370,FIREFLY,"('Fireflyte (Earth-616)', 90)"
371,FIREFLY II,"('Shingen Harada II (Earth-616)', 86)"
372,FIRELORD/PYREUS KRIL,"('Pyreus Kril (Heroes Reborn) (Earth-616)', 86)"
373,FIRESTAR DOPPELGANGE,"('Anthony Stark (Doppelganger) (Earth-616)', 72)"
374,FIRESTAR | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
375,FIRESTAR/ANGELICA JO,"('Angelica Jones (Earth-616)', 65)"
376,FIRESTRIKE/DALTON BE,"('Firestryke (Earth-616)', 63)"
377,FIREWALL/THEARY/MIN ,"('Fireball (Earth-616)', 63)"
378,"FISHER, PROF. FRANCE","('Reno (France) (Earth-616)', 59)"
379,"FISHMAN, DR. JONATHA","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
380,"FISK, VANESSA","('Wilson Fisk (Earth-616)', 86)"
381,FIST/,"('Saw Fist (Earth-616)', 90)"
382,FITCH/,"('David Griffith (Earth-616)', 72)"
383,"FITZGERALD, KENNY","('Molly Fitzgerald (Earth-616)', 86)"
384,"FITZGERALD, MOLLY","('Molly von Richthofen (Earth-616)', 86)"
385,"FITZPATRICK, WILL","('Mary Fitzpatrick (Earth-616)', 86)"
386,"FITZROY, TREVOR","('Trevor Hawkins (Earth-616)', 86)"
387,FIXER II/PAUL NORBER,"('Paul Norbert Ebersol (Earth-616)', 86)"
388,FIXER/SWEENEY,"('Roscoe Sweeney (Earth-616)', 86)"
389,FIXX,"('Barry Foxxe (Earth-616)', 68)"
390,FIZ [SKRULL],"('Edwin Jarvis (Skrull) (Earth-616)', 86)"
391,FIZGIG/,"('Fizgig (Earth-616)', 90)"
392,FLAG-SMASHER,"('Smasher VI (Earth-616)', 86)"
393,FLAMBE/,"('Flame (Chaste) (Earth-616)', 78)"
394,FLAME,"('Keeper of the Flame (Earth-616)', 90)"
395,FLAME II,"('Shingen Harada II (Earth-616)', 86)"
396,FLARE/,"('Flare (Microns) (Earth-616)', 90)"
397,FLASH/BARRY ALLEN/BU,"('Keeper of the Flash (Earth-616)', 86)"
398,FLATIRON/RUSSELL,"('Russell Collins (Earth-616)', 86)"
399,FLATMAN,"('Leviathan (Plantman Creation) (Earth-616)', 77)"
400,"FLEET, JONAS","('Vision (Jonas) (Earth-616)', 86)"
401,"FLEET, TAMARA","('Tamara Rahn (Earth-616)', 86)"
402,"FLEMING, PHILIP","('Philip Chang (Earth-616)', 86)"
403,FLEX/ADRIAN CORBO,"('Adrian Corbo (Earth-616)', 79)"
404,FLINCH/,"('Bullfinch (Earth-616)', 75)"
405,"FLINN, LANCELOT LANC","('Lancelot (Iron Fist Ally) (Earth-616)', 86)"
406,"FLINT, LT.","('Detective Flint (Earth-616)', 86)"
407,FLO,"('Sally Floyd (Earth-616)', 90)"
408,"FLORES, DAHLIA","('Alex Flores (Earth-616)', 86)"
409,"FLORES, JAMIE","('Alex Flores (Earth-616)', 86)"
410,"FLORES, SHANICE","('Jamie Flores (Earth-616)', 86)"
411,"FLORESCU, ANTON","('Anton Miguel Rodriquez (Earth-616)', 86)"
412,FLUFFY,"('Loki Laufeyson (Earth-616)', 60)"
413,FLUX/PRIVATE BENNY T,"('T (Earth-616)', 86)"
414,FLY,"('Fireflyte (Earth-616)', 90)"
415,FLYING DUTCHMAN,"('Flying Tiger (Earth-616)', 86)"
416,FLYING FOX,"('Flying Fox (Earth-616)', 90)"
417,FLYING TIGER,"('Flying Tiger (Earth-616)', 90)"
418,FLYNN,"('Alexander Flynn (Earth-616)', 90)"
419,"FOGELSTROM, HIRAM","('Daimon Hellstrom (Earth-616)', 58)"
420,"FOGG, ARCHIMEDES ARC","('Arc (Imperial Guard) (Earth-616)', 86)"
421,FOGG/THOMAS FOGG,"('Thomas Fogg (Earth-616)', 95)"
422,FOLD,"('Daze (Fold) (Earth-616)', 90)"
423,"FONDOZZI, MICKEY","('Mickey Fondozzi (Earth-616)', 86)"
424,"FONG, DR. CHARLES WA","('Charles Xavier (Legion Personality) (Earth-616)', 86)"
425,"FONG, KATY","('Li Fong (Earth-616)', 86)"
426,"FONG, LI","('Li Hua (Earth-616)', 86)"
427,"FONTAINE, CINDER","('Valentina Allegra de Fontaine (Earth-616)', 86)"
428,FONTANELLE/GLORIA DA,"('Roberto da Costa (Reignfire) (Earth-616)', 86)"
429,"FONTREAUX, GUY","('Guy Cross-Wallace (Earth-616)', 86)"
430,FOOL,"('Fool (Earth-616)', 90)"
431,FOOLKILLER II/GREG S,"('Cecilia (S.W.O.R.D.) (Earth-616)', 86)"
432,FOOLKILLER III/KURT ,"('Warren Worthington III (Earth-616)', 86)"
433,FOOLKILLER/ROSS EVER,"('Elizabeth Ross (Heroes Reborn) (Earth-616)', 86)"
